method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
random_forest_gain_regressor,nominal_surface_tracking,0,2,,1,0.89583,2.15577,0.23639,0.18407,1.04834,0.03093,0.00000,0.55814,0.00000,0,5,0.62959,-0.15374,0.80962,395.22778,0.19040,0,0:x-0.116:y-0.424:f0.08:tf12.22:p0.0000:tok-1;15:x0.018:y-0.418:f8.74:tf12.22:p0.0176:tok-1;30:x0.026:y-0.357:f11.50:tf12.22:p0.0258:tok-1;45:x0.027:y-0.244:f12.05:tf12.22:p0.0275:tok-1;60:x0.030:y-0.099:f11.52:tf12.22:p0.0298:tok-1;75:x0.030:y0.063:f11.88:tf11.71:p0.0301:tok-1;90:x0.030:y0.218:f11.82:tf11.71:p0.0298:tok-1;95:x0.030:y0.259:f11.91:tf11.71:p0.0298:tok-1
hist_gradient_gain_regressor,nominal_surface_tracking,0,2,,0,0.89583,2.06348,0.22707,0.17619,1.05321,0.03009,0.00000,0.63953,0.01163,1,5,0.64764,-0.15898,0.83184,388.56992,0.19040,0,0:x-0.116:y-0.438:f0.00:tf12.22:p0.0000:tok-1;15:x0.019:y-0.431:f8.67:tf12.22:p0.0186:tok-1;30:x0.026:y-0.352:f11.85:tf12.22:p0.0261:tok-1;45:x0.027:y-0.223:f11.35:tf12.22:p0.0273:tok-1;60:x0.029:y-0.072:f11.34:tf12.22:p0.0292:tok-1;75:x0.030:y0.087:f11.57:tf11.71:p0.0297:tok-1;90:x0.030:y0.238:f12.34:tf11.71:p0.0300:tok-1;95:x0.030:y0.278:f11.61:tf11.71:p0.0300:tok-1
ensemble_uncertainty_gain,nominal_surface_tracking,0,2,,0,0.89583,2.17272,0.27909,0.18551,1.07399,0.03103,0.00000,0.61628,0.00000,0,5,0.66023,-0.16531,0.82932,390.31065,0.19036,0,0:x-0.121:y-0.436:f0.46:tf12.22:p0.0000:tok-1;15:x0.018:y-0.429:f8.82:tf12.22:p0.0180:tok-1;30:x0.025:y-0.356:f11.10:tf12.22:p0.0253:tok-1;45:x0.027:y-0.229:f11.98:tf12.22:p0.0274:tok-1;60:x0.030:y-0.078:f12.13:tf12.22:p0.0300:tok-1;75:x0.031:y0.085:f11.54:tf11.71:p0.0305:tok-1;90:x0.031:y0.236:f12.15:tf11.71:p0.0306:tok-1;95:x0.031:y0.276:f12.18:tf11.71:p0.0306:tok-1
risk_averse_impedance,nominal_surface_tracking,0,2,,0,0.87500,3.77408,1.88900,0.32224,0.88637,0.02560,0.00000,0.20238,0.00000,0,6,0.39505,-0.05342,0.60521,387.94350,0.19040,0,0:x-0.114:y-0.428:f0.05:tf12.22:p0.0000:tok-1;15:x0.012:y-0.427:f7.43:tf12.22:p0.0124:tok-1;30:x0.022:y-0.390:f9.70:tf12.22:p0.0216:tok-1;45:x0.023:y-0.315:f10.07:tf12.22:p0.0232:tok-1;60:x0.025:y-0.211:f10.11:tf12.22:p0.0251:tok-1;75:x0.025:y-0.087:f9.58:tf11.71:p0.0253:tok-1;90:x0.025:y0.044:f9.74:tf11.71:p0.0251:tok-1;95:x0.025:y0.083:f9.84:tf11.71:p0.0253:tok-1
conformal_safety_gain,nominal_surface_tracking,0,2,,1,0.90625,2.24257,0.31065,0.19148,1.05079,0.03056,0.00000,0.58621,0.01149,1,5,0.63044,-0.14936,0.82610,389.83179,0.19039,0,0:x-0.113:y-0.423:f0.37:tf12.22:p0.0000:tok-1;15:x0.016:y-0.417:f7.74:tf12.22:p0.0163:tok-1;30:x0.025:y-0.348:f10.99:tf12.22:p0.0250:tok-1;45:x0.027:y-0.226:f12.08:tf12.22:p0.0272:tok-1;60:x0.030:y-0.078:f11.37:tf12.22:p0.0297:tok-1;75:x0.030:y0.082:f12.23:tf11.71:p0.0299:tok-1;90:x0.030:y0.234:f11.43:tf11.71:p0.0300:tok-1;95:x0.030:y0.273:f11.75:tf11.71:p0.0300:tok-1
impedance_token_policy_v4,nominal_surface_tracking,0,2,,1,0.90625,2.29509,0.79108,0.19596,1.02684,0.02850,0.00000,0.56322,0.01149,1,5,0.73299,-0.07305,0.76333,397.09094,0.19049,49,0:x-0.110:y-0.423:f0.00:tf12.22:p0.0000:tok1;15:x0.023:y-0.417:f10.07:tf12.22:p0.0230:tok2;30:x0.025:y-0.357:f11.65:tf12.22:p0.0252:tok0;45:x0.026:y-0.243:f11.28:tf12.22:p0.0259:tok4;60:x0.026:y-0.114:f10.02:tf12.22:p0.0256:tok4;75:x0.028:y0.024:f11.17:tf11.71:p0.0277:tok3;90:x0.028:y0.175:f10.78:tf11.71:p0.0279:tok3;95:x0.029:y0.218:f11.56:tf11.71:p0.0285:tok2
impedance_token_policy_v5,nominal_surface_tracking,0,2,,0,0.90625,3.06026,2.03974,0.26129,0.98101,0.02547,0.00000,0.33333,0.00000,0,5,0.72352,-0.09395,0.70248,387.74788,0.19067,36,0:x-0.114:y-0.416:f0.06:tf12.22:p0.0000:tok1;15:x0.022:y-0.410:f10.43:tf12.22:p0.0223:tok6;30:x0.023:y-0.357:f9.77:tf12.22:p0.0230:tok6;45:x0.023:y-0.273:f10.62:tf12.22:p0.0235:tok6;60:x0.025:y-0.158:f9.76:tf12.22:p0.0247:tok4;75:x0.025:y-0.021:f9.61:tf11.71:p0.0249:tok4;90:x0.025:y0.124:f9.90:tf11.71:p0.0249:tok4;95:x0.025:y0.166:f9.84:tf11.71:p0.0251:tok4
token_no_memory_ablation,nominal_surface_tracking,0,2,,1,0.89583,2.52032,0.69031,0.21519,0.99008,0.02861,0.00000,0.48837,0.00000,0,5,0.50630,-0.05622,0.77132,390.84469,0.19059,13,0:x-0.101:y-0.416:f0.01:tf12.22:p0.0000:tok3;15:x0.022:y-0.410:f10.46:tf12.22:p0.0220:tok0;30:x0.023:y-0.358:f9.69:tf12.22:p0.0231:tok2;45:x0.024:y-0.268:f10.75:tf12.22:p0.0238:tok6;60:x0.028:y-0.136:f11.52:tf12.22:p0.0280:tok3;75:x0.028:y0.025:f11.03:tf11.71:p0.0281:tok3;90:x0.028:y0.183:f11.03:tf11.71:p0.0281:tok3;95:x0.028:y0.225:f11.05:tf11.71:p0.0282:tok3
oracle_impedance,nominal_surface_tracking,0,2,,0,0.91667,1.31371,0.52727,0.11217,1.11078,0.03211,0.00000,0.63636,0.00000,0,5,0.75011,-0.13365,0.85151,395.25882,0.19026,0,0:x-0.108:y-0.438:f0.26:tf12.22:p0.0000:tok-1;15:x0.027:y-0.427:f12.38:tf12.22:p0.0272:tok-1;30:x0.029:y-0.344:f12.63:tf12.22:p0.0289:tok-1;45:x0.029:y-0.208:f12.79:tf12.22:p0.0289:tok-1;60:x0.032:y-0.053:f12.40:tf12.22:p0.0319:tok-1;75:x0.031:y0.109:f12.33:tf11.71:p0.0310:tok-1;90:x0.031:y0.258:f13.01:tf11.71:p0.0309:tok-1;95:x0.031:y0.296:f12.15:tf11.71:p0.0307:tok-1
fixed_impedance,nominal_surface_tracking,0,3,,1,0.92708,2.12100,0.35080,0.18230,1.85355,0.04624,0.04494,0.57303,0.01124,1,5,0.94095,-0.08762,0.82770,406.97175,0.17694,0,0:x-0.114:y-0.427:f0.00:tf12.58:p0.0000:tok-1;15:x0.043:y-0.419:f19.02:tf12.58:p0.0428:tok-1;30:x0.029:y-0.352:f12.99:tf12.58:p0.0285:tok-1;45:x0.029:y-0.232:f12.52:tf12.58:p0.0292:tok-1;60:x0.030:y-0.083:f12.09:tf11.63:p0.0298:tok-1;75:x0.028:y0.079:f10.93:tf11.63:p0.0277:tok-1;90:x0.028:y0.234:f11.50:tf11.63:p0.0281:tok-1;95:x0.028:y0.275:f11.72:tf11.63:p0.0281:tok-1
gain_scheduled_impedance,nominal_surface_tracking,0,3,,0,0.91667,1.36478,0.23260,0.11731,1.05071,0.02906,0.00000,0.60227,0.01136,1,5,0.71188,-0.08858,0.87122,407.43495,0.17694,0,0:x-0.105:y-0.420:f0.65:tf12.58:p0.0000:tok-1;15:x0.026:y-0.411:f12.18:tf12.58:p0.0263:tok-1;30:x0.027:y-0.337:f12.74:tf12.58:p0.0274:tok-1;45:x0.028:y-0.208:f12.47:tf12.58:p0.0278:tok-1;60:x0.029:y-0.050:f11.84:tf11.63:p0.0289:tok-1;75:x0.028:y0.118:f11.16:tf11.63:p0.0283:tok-1;90:x0.028:y0.274:f11.89:tf11.63:p0.0284:tok-1;95:x0.028:y0.312:f11.00:tf11.63:p0.0284:tok-1
adaptive_impedance_control,nominal_surface_tracking,0,3,,0,0.92708,1.38827,0.34301,0.11932,1.28358,0.03106,0.00000,0.60674,0.01124,1,5,0.91724,-0.15897,0.85623,409.52332,0.17688,0,0:x-0.107:y-0.442:f0.00:tf12.58:p0.0000:tok-1;15:x0.029:y-0.429:f13.08:tf12.58:p0.0294:tok-1;30:x0.028:y-0.351:f12.82:tf12.58:p0.0284:tok-1;45:x0.029:y-0.220:f13.39:tf12.58:p0.0289:tok-1;60:x0.030:y-0.063:f11.61:tf11.63:p0.0299:tok-1;75:x0.029:y0.104:f12.17:tf11.63:p0.0291:tok-1;90:x0.029:y0.260:f11.51:tf11.63:p0.0292:tok-1;95:x0.029:y0.299:f11.75:tf11.63:p0.0291:tok-1
admittance_switching_control,nominal_surface_tracking,0,3,,1,0.92708,1.40553,0.25365,0.12081,1.56711,0.03070,0.00000,0.57303,0.01124,1,5,1.15212,-0.20436,0.82776,404.52058,0.17693,0,0:x-0.116:y-0.434:f0.00:tf12.58:p0.0000:tok-1;15:x0.029:y-0.424:f13.40:tf12.58:p0.0292:tok-1;30:x0.028:y-0.354:f12.38:tf12.58:p0.0280:tok-1;45:x0.028:y-0.233:f12.23:tf12.58:p0.0281:tok-1;60:x0.029:y-0.083:f11.69:tf11.63:p0.0291:tok-1;75:x0.028:y0.080:f11.09:tf11.63:p0.0283:tok-1;90:x0.029:y0.234:f11.31:tf11.63:p0.0287:tok-1;95:x0.029:y0.275:f11.49:tf11.63:p0.0287:tok-1
robust_mpc_impedance,nominal_surface_tracking,0,3,,0,0.85417,3.39405,1.10467,0.29173,0.94884,0.02627,0.00000,0.45122,0.00000,0,5,0.40353,-0.03460,0.68481,407.16584,0.17703,0,0:x-0.124:y-0.441:f0.13:tf12.58:p0.0000:tok-1;15:x0.008:y-0.441:f5.83:tf12.58:p0.0078:tok-1;30:x0.023:y-0.395:f10.76:tf12.58:p0.0229:tok-1;45:x0.025:y-0.301:f11.42:tf12.58:p0.0249:tok-1;60:x0.026:y-0.176:f10.80:tf11.63:p0.0262:tok-1;75:x0.026:y-0.034:f10.71:tf11.63:p0.0258:tok-1;90:x0.026:y0.110:f10.61:tf11.63:p0.0259:tok-1;95:x0.026:y0.151:f10.47:tf11.63:p0.0260:tok-1
learned_gain_regressor,nominal_surface_tracking,0,3,,0,0.90625,2.48939,0.77528,0.21397,1.13458,0.03112,0.00000,0.64368,0.00000,0,5,0.68012,-0.16296,0.85224,405.73725,0.17671,0,0:x-0.110:y-0.437:f0.33:tf12.58:p0.0000:tok-1;15:x0.012:y-0.427:f6.47:tf12.58:p0.0122:tok-1;30:x0.025:y-0.343:f11.77:tf12.58:p0.0247:tok-1;45:x0.028:y-0.205:f12.10:tf12.58:p0.0277:tok-1;60:x0.030:y-0.048:f12.28:tf11.63:p0.0303:tok-1;75:x0.031:y0.112:f12.53:tf11.63:p0.0305:tok-1;90:x0.031:y0.259:f12.37:tf11.63:p0.0307:tok-1;95:x0.031:y0.296:f12.13:tf11.63:p0.0311:tok-1
random_forest_gain_regressor,nominal_surface_tracking,0,3,,1,0.89583,2.01145,0.22663,0.17289,1.06591,0.02884,0.00000,0.58140,0.01163,1,5,0.59698,-0.12976,0.81471,409.70147,0.17697,0,0:x-0.107:y-0.433:f0.00:tf12.58:p0.0000:tok-1;15:x0.018:y-0.427:f9.46:tf12.58:p0.0184:tok-1;30:x0.026:y-0.362:f11.87:tf12.58:p0.0260:tok-1;45:x0.028:y-0.246:f12.37:tf12.58:p0.0279:tok-1;60:x0.028:y-0.100:f11.59:tf11.63:p0.0285:tok-1;75:x0.029:y0.063:f11.94:tf11.63:p0.0286:tok-1;90:x0.029:y0.222:f11.26:tf11.63:p0.0287:tok-1;95:x0.029:y0.263:f11.45:tf11.63:p0.0287:tok-1
hist_gradient_gain_regressor,nominal_surface_tracking,0,3,,0,0.90625,2.04120,0.40210,0.17545,1.04336,0.02860,0.00000,0.63218,0.01149,1,5,0.63111,-0.14792,0.84048,412.59387,0.17695,0,0:x-0.111:y-0.442:f0.00:tf12.58:p0.0000:tok-1;15:x0.019:y-0.434:f9.17:tf12.58:p0.0195:tok-1;30:x0.026:y-0.353:f11.98:tf12.58:p0.0261:tok-1;45:x0.027:y-0.221:f12.58:tf12.58:p0.0274:tok-1;60:x0.028:y-0.068:f11.90:tf11.63:p0.0282:tok-1;75:x0.027:y0.094:f11.57:tf11.63:p0.0273:tok-1;90:x0.028:y0.246:f11.54:tf11.63:p0.0279:tok-1;95:x0.028:y0.286:f11.34:tf11.63:p0.0279:tok-1
ensemble_uncertainty_gain,nominal_surface_tracking,0,3,,1,0.89583,2.02486,0.18368,0.17404,1.04929,0.02930,0.00000,0.59302,0.00000,0,5,0.62295,-0.14621,0.83582,406.66512,0.17689,0,0:x-0.113:y-0.421:f0.02:tf12.58:p0.0000:tok-1;15:x0.019:y-0.415:f9.67:tf12.58:p0.0193:tok-1;30:x0.026:y-0.346:f11.53:tf12.58:p0.0256:tok-1;45:x0.028:y-0.223:f12.11:tf12.58:p0.0275:tok-1;60:x0.029:y-0.072:f12.04:tf11.63:p0.0289:tok-1;75:x0.029:y0.090:f11.77:tf11.63:p0.0286:tok-1;90:x0.029:y0.242:f11.64:tf11.63:p0.0291:tok-1;95:x0.029:y0.282:f12.21:tf11.63:p0.0293:tok-1
risk_averse_impedance,nominal_surface_tracking,0,3,,0,0.87500,3.70143,1.85166,0.31815,0.87860,0.02452,0.00000,0.20238,0.00000,0,5,0.39649,-0.05369,0.61028,408.07674,0.17694,0,0:x-0.112:y-0.426:f0.00:tf12.58:p0.0000:tok-1;15:x0.013:y-0.424:f7.49:tf12.58:p0.0131:tok-1;30:x0.022:y-0.387:f10.51:tf12.58:p0.0219:tok-1;45:x0.023:y-0.311:f10.48:tf12.58:p0.0232:tok-1;60:x0.024:y-0.207:f9.91:tf11.63:p0.0243:tok-1;75:x0.024:y-0.083:f9.58:tf11.63:p0.0239:tok-1;90:x0.024:y0.048:f10.16:tf11.63:p0.0240:tok-1;95:x0.024:y0.087:f9.66:tf11.63:p0.0240:tok-1
conformal_safety_gain,nominal_surface_tracking,0,3,,1,0.90625,2.16103,0.27496,0.18575,1.06530,0.02886,0.00000,0.58621,0.00000,0,5,0.63592,-0.15214,0.83197,408.93892,0.17691,0,0:x-0.112:y-0.419:f0.24:tf12.58:p0.0000:tok-1;15:x0.017:y-0.413:f8.70:tf12.58:p0.0175:tok-1;30:x0.025:y-0.345:f11.42:tf12.58:p0.0252:tok-1;45:x0.027:y-0.223:f12.43:tf12.58:p0.0272:tok-1;60:x0.028:y-0.074:f11.59:tf11.63:p0.0284:tok-1;75:x0.028:y0.086:f11.52:tf11.63:p0.0281:tok-1;90:x0.028:y0.239:f11.48:tf11.63:p0.0284:tok-1;95:x0.028:y0.278:f11.92:tf11.63:p0.0284:tok-1
impedance_token_policy_v4,nominal_surface_tracking,0,3,,1,0.90625,2.28456,1.12532,0.19636,1.05110,0.02750,0.00000,0.59770,0.00000,0,5,0.81601,-0.10286,0.76670,405.28469,0.17706,45,0:x-0.119:y-0.439:f0.00:tf12.58:p0.0000:tok1;15:x0.025:y-0.431:f11.18:tf12.58:p0.0245:tok7;30:x0.026:y-0.364:f11.69:tf12.58:p0.0255:tok2;45:x0.025:y-0.245:f11.56:tf12.58:p0.0254:tok4;60:x0.024:y-0.114:f9.81:tf11.63:p0.0241:tok4;75:x0.026:y0.027:f10.89:tf11.63:p0.0260:tok3;90:x0.027:y0.179:f10.75:tf11.63:p0.0270:tok3;95:x0.027:y0.222:f10.87:tf11.63:p0.0268:tok5
impedance_token_policy_v5,nominal_surface_tracking,0,3,,0,0.90625,2.95043,2.02234,0.25360,0.92787,0.02426,0.00000,0.37931,0.00000,0,6,0.62710,-0.06215,0.70727,404.95099,0.17722,33,0:x-0.099:y-0.432:f0.00:tf12.58:p0.0000:tok1;15:x0.024:y-0.424:f11.38:tf12.58:p0.0237:tok2;30:x0.023:y-0.367:f10.55:tf12.58:p0.0234:tok6;45:x0.023:y-0.279:f10.76:tf12.58:p0.0232:tok6;60:x0.024:y-0.160:f10.30:tf11.63:p0.0238:tok4;75:x0.024:y-0.018:f9.73:tf11.63:p0.0236:tok4;90:x0.024:y0.128:f9.79:tf11.63:p0.0240:tok4;95:x0.024:y0.170:f9.80:tf11.63:p0.0240:tok4
token_no_memory_ablation,nominal_surface_tracking,0,3,,0,0.89583,2.70826,0.79615,0.23278,0.99368,0.02704,0.00000,0.48837,0.00000,0,5,0.61244,-0.09022,0.76952,405.82208,0.17718,8,0:x-0.120:y-0.422:f0.00:tf12.58:p0.0000:tok3;15:x0.021:y-0.418:f11.15:tf12.58:p0.0210:tok0;30:x0.023:y-0.366:f10.66:tf12.58:p0.0229:tok6;45:x0.023:y-0.277:f10.51:tf12.58:p0.0232:tok6;60:x0.027:y-0.148:f11.18:tf11.63:p0.0267:tok3;75:x0.027:y0.018:f11.18:tf11.63:p0.0267:tok3;90:x0.027:y0.180:f10.71:tf11.63:p0.0270:tok3;95:x0.027:y0.224:f10.60:tf11.63:p0.0269:tok3
oracle_impedance,nominal_surface_tracking,0,3,,0,0.91667,1.34503,0.44500,0.11561,1.08932,0.03091,0.00000,0.62500,0.00000,0,5,0.79380,-0.15458,0.85621,406.54015,0.17677,0,0:x-0.112:y-0.429:f0.17:tf12.58:p0.0000:tok-1;15:x0.027:y-0.418:f12.63:tf12.58:p0.0273:tok-1;30:x0.029:y-0.337:f13.19:tf12.58:p0.0288:tok-1;45:x0.029:y-0.201:f13.26:tf12.58:p0.0287:tok-1;60:x0.031:y-0.046:f12.66:tf11.63:p0.0307:tok-1;75:x0.029:y0.114:f11.68:tf11.63:p0.0293:tok-1;90:x0.029:y0.262:f11.84:tf11.63:p0.0294:tok-1;95:x0.029:y0.300:f11.67:tf11.63:p0.0294:tok-1
fixed_impedance,nominal_surface_tracking,0,4,,1,0.91667,2.24388,0.26989,0.18359,1.98543,0.04619,0.05682,0.55682,0.01136,1,5,0.97125,-0.09788,0.82666,411.39691,0.19050,0,0:x-0.120:y-0.411:f0.00:tf11.98:p0.0000:tok-1;15:x0.042:y-0.404:f18.47:tf11.98:p0.0423:tok-1;30:x0.027:y-0.343:f12.50:tf11.98:p0.0268:tok-1;45:x0.028:y-0.228:f11.58:tf11.98:p0.0278:tok-1;60:x0.029:y-0.081:f11.78:tf11.98:p0.0288:tok-1;75:x0.029:y0.080:f12.38:tf12.22:p0.0293:tok-1;90:x0.029:y0.234:f12.27:tf12.22:p0.0294:tok-1;95:x0.029:y0.274:f12.30:tf12.22:p0.0294:tok-1
gain_scheduled_impedance,nominal_surface_tracking,0,4,,0,0.91667,1.38672,0.21336,0.11346,1.06747,0.02978,0.00000,0.63636,0.00000,0,5,0.73112,-0.09323,0.86900,409.76547,0.19054,0,0:x-0.110:y-0.440:f0.00:tf11.98:p0.0000:tok-1;15:x0.024:y-0.429:f10.87:tf11.98:p0.0241:tok-1;30:x0.026:y-0.347:f11.18:tf11.98:p0.0257:tok-1;45:x0.026:y-0.212:f10.92:tf11.98:p0.0263:tok-1;60:x0.028:y-0.052:f11.61:tf11.98:p0.0283:tok-1;75:x0.029:y0.117:f11.67:tf12.22:p0.0293:tok-1;90:x0.030:y0.272:f12.31:tf12.22:p0.0297:tok-1;95:x0.030:y0.311:f11.69:tf12.22:p0.0297:tok-1
adaptive_impedance_control,nominal_surface_tracking,0,4,,1,0.92708,1.29832,0.28596,0.10623,1.39124,0.03062,0.00000,0.59551,0.01124,1,5,0.86224,-0.14045,0.85345,411.54695,0.19045,0,0:x-0.104:y-0.428:f0.10:tf11.98:p0.0000:tok-1;15:x0.028:y-0.417:f12.35:tf11.98:p0.0276:tok-1;30:x0.027:y-0.344:f12.41:tf11.98:p0.0272:tok-1;45:x0.028:y-0.217:f11.76:tf11.98:p0.0275:tok-1;60:x0.029:y-0.063:f12.06:tf11.98:p0.0291:tok-1;75:x0.030:y0.103:f12.31:tf12.22:p0.0300:tok-1;90:x0.031:y0.258:f12.59:tf12.22:p0.0306:tok-1;95:x0.030:y0.297:f12.52:tf12.22:p0.0305:tok-1
admittance_switching_control,nominal_surface_tracking,0,4,,1,0.92708,1.22401,0.20704,0.10015,1.59170,0.02961,0.00000,0.57303,0.00000,0,5,1.01474,-0.16127,0.82678,414.60284,0.19050,0,0:x-0.106:y-0.428:f0.29:tf11.98:p0.0000:tok-1;15:x0.027:y-0.418:f12.28:tf11.98:p0.0270:tok-1;30:x0.026:y-0.350:f11.98:tf11.98:p0.0262:tok-1;45:x0.026:y-0.231:f10.62:tf11.98:p0.0264:tok-1;60:x0.028:y-0.082:f11.43:tf11.98:p0.0282:tok-1;75:x0.029:y0.080:f12.31:tf12.22:p0.0292:tok-1;90:x0.030:y0.234:f12.46:tf12.22:p0.0296:tok-1;95:x0.030:y0.274:f12.23:tf12.22:p0.0295:tok-1
robust_mpc_impedance,nominal_surface_tracking,0,4,,0,0.85417,3.33833,1.18589,0.27314,0.93725,0.02686,0.00000,0.43902,0.00000,0,5,0.37886,-0.02617,0.68471,413.03892,0.19058,0,0:x-0.118:y-0.434:f0.00:tf11.98:p0.0000:tok-1;15:x0.008:y-0.433:f5.76:tf11.98:p0.0076:tok-1;30:x0.022:y-0.389:f9.98:tf11.98:p0.0215:tok-1;45:x0.024:y-0.297:f10.04:tf11.98:p0.0238:tok-1;60:x0.025:y-0.174:f10.38:tf11.98:p0.0255:tok-1;75:x0.027:y-0.033:f11.14:tf12.22:p0.0266:tok-1;90:x0.027:y0.110:f11.34:tf12.22:p0.0268:tok-1;95:x0.027:y0.151:f10.66:tf12.22:p0.0269:tok-1
learned_gain_regressor,nominal_surface_tracking,0,4,,0,0.90625,1.90084,0.86483,0.15553,1.14732,0.03274,0.00000,0.63218,0.00000,0,5,0.69181,-0.15101,0.85022,411.93027,0.19028,0,0:x-0.115:y-0.430:f0.00:tf11.98:p0.0000:tok-1;15:x0.023:y-0.421:f11.42:tf11.98:p0.0227:tok-1;30:x0.025:y-0.341:f11.26:tf11.98:p0.0246:tok-1;45:x0.027:y-0.204:f11.01:tf11.98:p0.0267:tok-1;60:x0.030:y-0.048:f11.90:tf11.98:p0.0296:tok-1;75:x0.031:y0.111:f13.03:tf12.22:p0.0313:tok-1;90:x0.033:y0.257:f13.16:tf12.22:p0.0326:tok-1;95:x0.033:y0.295:f13.14:tf12.22:p0.0327:tok-1
random_forest_gain_regressor,nominal_surface_tracking,0,4,,1,0.89583,2.03921,0.31805,0.16685,1.06158,0.03007,0.00000,0.59302,0.00000,0,5,0.59015,-0.13297,0.80963,411.66241,0.19055,0,0:x-0.110:y-0.433:f0.00:tf11.98:p0.0000:tok-1;15:x0.017:y-0.427:f8.36:tf11.98:p0.0171:tok-1;30:x0.025:y-0.362:f11.05:tf11.98:p0.0246:tok-1;45:x0.027:y-0.246:f10.67:tf11.98:p0.0267:tok-1;60:x0.028:y-0.100:f11.21:tf11.98:p0.0277:tok-1;75:x0.029:y0.062:f12.17:tf12.22:p0.0290:tok-1;90:x0.030:y0.217:f12.62:tf12.22:p0.0300:tok-1;95:x0.030:y0.259:f12.32:tf12.22:p0.0300:tok-1
hist_gradient_gain_regressor,nominal_surface_tracking,0,4,,0,0.89583,2.06876,0.34068,0.16927,1.05323,0.02939,0.00000,0.60465,0.01163,1,5,0.69231,-0.18394,0.83548,410.84575,0.19051,0,0:x-0.124:y-0.422:f0.00:tf11.98:p0.0000:tok-1;15:x0.018:y-0.416:f8.28:tf11.98:p0.0178:tok-1;30:x0.025:y-0.342:f11.50:tf11.98:p0.0249:tok-1;45:x0.026:y-0.216:f10.98:tf11.98:p0.0263:tok-1;60:x0.028:y-0.067:f11.11:tf11.98:p0.0275:tok-1;75:x0.029:y0.092:f11.91:tf12.22:p0.0290:tok-1;90:x0.029:y0.242:f11.88:tf12.22:p0.0293:tok-1;95:x0.029:y0.281:f11.61:tf12.22:p0.0294:tok-1
ensemble_uncertainty_gain,nominal_surface_tracking,0,4,,0,0.89583,2.05681,0.30150,0.16829,1.05951,0.03052,0.00000,0.62791,0.00000,0,5,0.64344,-0.15801,0.82930,408.86194,0.19049,0,0:x-0.120:y-0.439:f0.03:tf11.98:p0.0000:tok-1;15:x0.018:y-0.432:f9.30:tf11.98:p0.0178:tok-1;30:x0.024:y-0.357:f11.18:tf11.98:p0.0241:tok-1;45:x0.026:y-0.228:f10.72:tf11.98:p0.0264:tok-1;60:x0.028:y-0.076:f11.91:tf11.98:p0.0281:tok-1;75:x0.029:y0.085:f12.65:tf12.22:p0.0294:tok-1;90:x0.030:y0.236:f12.14:tf12.22:p0.0303:tok-1;95:x0.031:y0.276:f12.48:tf12.22:p0.0305:tok-1
risk_averse_impedance,nominal_surface_tracking,0,4,,0,0.87500,3.70574,2.02273,0.30320,0.88574,0.02504,0.00000,0.20238,0.00000,0,5,0.39227,-0.05089,0.60543,414.35153,0.19052,0,0:x-0.113:y-0.433:f0.09:tf11.98:p0.0000:tok-1;15:x0.012:y-0.433:f7.05:tf11.98:p0.0118:tok-1;30:x0.021:y-0.395:f9.16:tf11.98:p0.0206:tok-1;45:x0.022:y-0.318:f9.43:tf11.98:p0.0222:tok-1;60:x0.024:y-0.212:f9.82:tf11.98:p0.0236:tok-1;75:x0.025:y-0.087:f9.74:tf12.22:p0.0246:tok-1;90:x0.025:y0.044:f10.32:tf12.22:p0.0250:tok-1;95:x0.025:y0.083:f10.50:tf12.22:p0.0250:tok-1
conformal_safety_gain,nominal_surface_tracking,0,4,,0,0.89583,2.10975,0.25068,0.17262,1.04496,0.02963,0.00000,0.60465,0.00000,0,5,0.61582,-0.14244,0.82761,415.43558,0.19049,0,0:x-0.112:y-0.425:f0.24:tf11.98:p0.0000:tok-1;15:x0.016:y-0.419:f7.94:tf11.98:p0.0160:tok-1;30:x0.024:y-0.349:f11.19:tf11.98:p0.0241:tok-1;45:x0.026:y-0.225:f10.80:tf11.98:p0.0259:tok-1;60:x0.028:y-0.076:f11.86:tf11.98:p0.0277:tok-1;75:x0.029:y0.084:f12.40:tf12.22:p0.0292:tok-1;90:x0.030:y0.235:f12.43:tf12.22:p0.0296:tok-1;95:x0.030:y0.275:f12.77:tf12.22:p0.0296:tok-1
impedance_token_policy_v4,nominal_surface_tracking,0,4,,1,0.90625,2.19024,0.86144,0.17921,1.02358,0.02840,0.00000,0.56322,0.01149,1,5,0.77005,-0.08858,0.76511,416.84440,0.19059,49,0:x-0.114:y-0.437:f0.23:tf11.98:p0.0000:tok1;15:x0.023:y-0.429:f10.15:tf11.98:p0.0230:tok7;30:x0.026:y-0.362:f11.60:tf11.98:p0.0257:tok0;45:x0.025:y-0.244:f9.94:tf11.98:p0.0246:tok4;60:x0.024:y-0.114:f9.73:tf11.98:p0.0241:tok4;75:x0.027:y0.027:f10.54:tf12.22:p0.0272:tok3;90:x0.028:y0.178:f11.13:tf12.22:p0.0277:tok3;95:x0.028:y0.220:f11.54:tf12.22:p0.0282:tok5
